EZ22198,24-May-17,Nordia,NORDIA - SHERBROOKE,ONSHORE,0,0,FAIL,-113,-85,-54,-24,7,37,68,99,129,160,190,221,252,280,311,-23,NOT RECOMMENDED,SB,,,,,,,,,3,3,3,4,2,3,4,,,,,,,,,736.981818,638.25431,566.567961,586.73913,640.533898,638.558282,716.944444,,,,,,,,,.,0.609757,0.646617,0.671141,0.635715,0.60577,0.596154,,,,,,,,,.,.,.,.,.,.,.,,,,,,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,,,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech
EZ22200,24-May-17,Nordia,NORDIA - SHERBROOKE,ONSHORE,0,0,FAIL,-113,-85,-54,-24,7,37,68,99,129,160,190,221,252,280,311,-23,NOT RECOMMENDED,SB,,,,,,,,3,4,3,4,4,2,2,4,,,,,,,,832.565217,675.387096,655.738461,671.537313,726.974545,901.27439,821.902985,747.253521,,,,,,,,.,.,0.5875,0.714286,0.71006,0.686441,0.727273,0.54,,,,,,,,.,.,.,.,.,.,.,.,,,,,,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,,,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech
EZ22201,24-May-17,Nordia,NORDIA - SHERBROOKE,ONSHORE,0,0,PASS,-113,-85,-54,-24,7,37,68,99,129,160,190,221,252,280,311,-23,STRONGLY RECOMMENDED,SB,,,,,,,,3,3,4,4,,,,,,,,,,,,521.195652,529.25974,489.244047,475.492187,,,,,,,,,,,,.,.,0.544555,0.59155,,,,,,,,,,,,.,.,.,.,,,,,,,,,,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,,,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech
EZ22202,24-May-17,Nordia,NORDIA - SHERBROOKE,ONSHORE,0,0,PASS,-113,-85,-54,-24,7,37,68,99,129,160,190,221,252,280,311,-23,STRONGLY RECOMMENDED,SB,,,,,,,1,1,1,2,2,3,3,3,3,,,,,,,.,.,642.426829,599.348178,585.978102,536.282352,695.902173,560.679347,533.147826,,,,,,,.,.,.,0.659864,0.575,0.591398,0.625,0.613208,0.592106,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,,,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech
EZ22203,24-May-17,Nordia,NORDIA - SHERBROOKE,ONSHORE,0,0,PASS,-113,-85,-54,-24,7,37,68,99,129,160,190,221,252,280,311,-23,STRONGLY RECOMMENDED,SB,,,,,,,,1,4,1,3,3,1,2,2,,,,,,,,625.12,612.880658,551.0324,550.547019,528.344467,591.37367,568.651376,625.347619,,,,,,,,.,.,0.717949,0.667432,0.727575,0.73882,0.78166,0.789474,,,,,,,,.,.,.,.,.,.,.,.,,,,,,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,,,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech
EZ22204,24-May-17,Nordia,NORDIA - SHERBROOKE,ONSHORE,103,1,PASS,-113,-85,-54,-24,7,37,68,99,129,160,190,221,252,280,311,-23,RECOMMENDED,SB,,,,,,,,1,4,,,,,,,,,,,,,,699.0625,954,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,.,.,,,,,,,,,,,,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,Tech Outsourcing,,,,,,,,,,,Tech,Tech,Tech,Tech,Tech,,,,,
EZ22210,15-Apr-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,FAIL,-74,-46,-15,15,46,76,107,138,168,199,229,260,291,319,350,16,NOT RECOMMENDED,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care
EZ22214,18-May-17,,TCR - LAVAL,ONSHORE,14,1,PASS,-107,-79,-48,-18,13,43,74,105,135,166,196,227,258,286,317,-17,RECOMMENDED,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobility Collection Inbound,,,,,,,,,,,,,,,Collection Inbound,,,,,,,,,
EZ22285,15-May-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-104,-76,-45,-15,16,46,77,108,138,169,199,230,261,289,320,-14,RECOMMENDED WITH RESERVATIONS,BRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,,,,,,Care,Care,Care,Care,Care,Care,Care,Care,Care,Care
EZ22286,15-May-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-104,-76,-45,-15,16,46,77,108,138,169,199,230,261,289,320,-14,RECOMMENDED,BRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,,,,,,Care,Care,Care,Care,Care,Care,Care,Care,Care,Care
EZ22287,10-May-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,185,1,PASS,-99,-71,-40,-10,21,51,82,113,143,174,204,235,266,294,325,-9,RECOMMENDED,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,,,,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,,,,
EZ22302,23-May-17,,NORDIA - MONCTON,ONSHORE,97,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED WITH RESERVATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,,,,,,,,,,,,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,,,,,,
EZ22303,23-May-17,,NORDIA - MONCTON,ONSHORE,126,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,STRONGLY RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,,,,,,,,,,,,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,,,,,,
EZ22304,23-May-17,,NORDIA - MONCTON,ONSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,,,,,,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound
EZ22329,23-May-17,,NORDIA - MONCTON,ONSHORE,23,1,FAIL,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,NOT RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic - Sales Outbound Fibre,,,,,,,,,,,,,,,Sales Outbound,,,,,,,,,
EZ22331,23-May-17,,NORDIA - MONCTON,ONSHORE,112,1,FAIL,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,NOT RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,,,,,,,,,,,,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,,,,,,
EZ22332,23-May-17,,NORDIA - MONCTON,ONSHORE,0,0,FAIL,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,NOT RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,,,,,,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound
EZ22333,23-May-17,,NORDIA - MONCTON,ONSHORE,90,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,Atlantic - Sales Outbound Fibre,,,,,,,,,,,,Sales Outbound,Sales Outbound,Sales Outbound,Sales Outbound,,,,,,
EZ22334,23-May-17,,NORDIA - MONCTON,ONSHORE,23,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED WITH RESERVATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic - Sales Outbound Fibre,,,,,,,,,,,,,,,Sales Outbound,,,,,,,,,
EZ22336,23-May-17,Nordia,NORDIA - MONTREAL,ONSHORE,91,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED WITH RESERVATIONS,SB,,,,,,,1,3,,,,,,,,,,,,,,607.936877,456.695431,,,,,,,,,,,,,,0.774194,0.727273,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,Care Services,Care Services,Care Services,Care Services,,,,,,,,,,,,Care,Care,Care,Care,,,,,,
EZ22338,23-May-17,Nordia,NORDIA - MONTREAL,ONSHORE,72,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED WITH RESERVATIONS,SB,,,,,,,2,3,,,,,,,,,,,,,,635.821705,508.764705,,,,,,,,,,,,,,0.762238,0.777778,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,Care Services,Care Services,Care Services,Care Services,,,,,,,,,,,,Care,Care,Care,Care,,,,,,
EZ22339,23-May-17,Nordia,NORDIA - MONTREAL,ONSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED WITH RESERVATIONS,SB,,,,,,,3,3,3,4,3,4,3,4,4,,,,,,,861.34909,539.495614,432.637433,602.447163,622.109607,652.938166,716.025714,700.967426,453.831444,,,,,,,0.708861,0.753808,0.677717,0.649542,0.613366,0.654546,0.609005,0.619303,0.633868,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,,,,,,Care,Care,Care,Care,Care,Care,Care,Care,Care,Care
EZ22341,14-Aug-17,Nordia,NORDIA - MONCTON,ONSHORE,64,1,PASS,-195,-167,-136,-106,-75,-45,-14,17,47,78,108,139,170,198,229,-105,RECOMMENDED WITH RESERVATIONS,BM,,,,,,,,4,4,4,,,,,,,,,,,,,716.818181,547.205533,395.295454,,,,,,,,,,,,,0.909091,0.778226,0.758621,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,PC Mobile,PC Mobile,,,,,,,,,,,,,,Consumer Care,Consumer Care,,,,,
EZ22342,23-May-17,Nordia,NORDIA - MONTREAL,ONSHORE,0,0,FAIL,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,NOT RECOMMENDED,SB,,,,,,,3,4,3,2,4,3,2,3,4,,,,,,,915.308593,610.327137,470.310152,518.025316,531.361151,531.732809,523.029649,457.580952,515,,,,,,,0.742139,0.76412,0.690822,0.717949,0.715884,0.688572,0.704143,0.688655,0.710145,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,,,,,,Care,Care,Care,Care,Care,Care,Care,Care,Care,Care
EZ22343,22-May-17,Nordia,NORDIA - MONTREAL,ONSHORE,0,0,FAIL,-111,-83,-52,-22,9,39,70,101,131,162,192,223,254,282,313,-21,NOT RECOMMENDED,SB,,,,,,,1,2,3,4,3,2,1,1,4,,,,,,,1087.847328,815.321357,813.56042,748.406504,732.087866,675.893542,708.633435,793.686915,3025,,,,,,,0.78808,0.771627,0.726225,0.718821,0.786886,0.790974,0.958334,0.95699,0,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,,,,,,Care,Care,Care,Care,Care,Care,Care,Care,Care,Care
EZ22345,23-May-17,Nordia,NORDIA - MONTREAL,ONSHORE,0,0,FAIL,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,NOT RECOMMENDED,SB,,,,,,,4,4,4,4,4,4,4,3,4,,,,,,,1064.403703,899.649484,758.052325,763.315091,707.991379,649.073131,739.739884,775.662139,754.253384,,,,,,,0.675497,0.776316,0.718544,0.713115,0.745407,0.747801,0.769042,0.750701,0.831126,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,,,,,,Care,Care,Care,Care,Care,Care,Care,Care,Care,Care
EZ22347,23-May-17,Nordia,NORDIA - MONTREAL,ONSHORE,0,0,FAIL,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,NOT RECOMMENDED,SB,,,,,,,2,3,1,3,3,,,,,,,,,,,992.347826,582.073836,614.39644,662.271914,721.4625,,,,,,,,,,,0.809524,0.78329,0.72174,0.716293,0.736843,,,,,,,,,,,.,.,.,.,.,,,,,,,,,,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,,,,,,Care,Care,Care,Care,Care,Care,Care,Care,Care,Care
EZ22348,22-May-17,Nordia,NORDIA - MONTREAL,ONSHORE,0,0,PASS,-111,-83,-52,-22,9,39,70,101,131,162,192,223,254,282,313,-21,RECOMMENDED,SB,,,,,,,4,4,4,4,4,1,3,,,,,,,,,1041.43307,600.235915,645.514913,716.456185,715.521829,618.597142,381.65,,,,,,,,,0.8,0.778462,0.7025,0.737013,0.94851,0.937957,0.791667,,,,,,,,,.,.,.,.,.,.,.,,,,,,,,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,Care Services,,,,,,,,Care,Care,Care,Care,Care,Care,Care,Care,,
EZ22350,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,BRS,,,,,,4,1,3,3,1,2,1,2,2,,,,,,,1429.54054,1127.666666,860.692473,937.738578,806.782022,891.245478,989.814814,1313.599388,1162.767123,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,.,.,0.61389,0.694759,0.768973,0.702917,0.753063,0.684208,0.678734,,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound
EZ22351,22-May-17,Sitel,SITEL - MANILA,OFFSHORE,66,1,PASS,-111,-83,-52,-22,9,39,70,101,131,162,192,223,254,282,313,-21,RECOMMENDED,BRS,,,,,,4,4,,,,,,,,,,,,,,916.36,628.896103,,,,,,,,,,,,,,0.64,0.61745,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,Uno BTV,Uno BTV,Uno BTV,,,,,,,,,,,,,Care,Care,Care,,,,,,,
EZ22353,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,BRS,,,,,,1,1,4,3,1,1,3,1,3,1,,,,,,2123.961538,1434.525,1094.664429,1076.413173,1119.531343,1126.361904,1156.17919,1518.893371,1230.238235,1135.770348,,,,,,.,.,.,.,.,.,.,.,.,.,,,,,,.,.,0.598373,0.656792,0.758783,0.757352,0.769606,0.73768,0.642069,0.727861,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound
EZ22354,22-May-17,Sitel,SITEL - MANILA,OFFSHORE,93,1,FAIL,-111,-83,-52,-22,9,39,70,101,131,162,192,223,254,282,313,-21,NOT RECOMMENDED,BRS,,,,,,4,4,3,,,,,,,,,,,,,1485.131313,1183.837837,1241.630057,,,,,,,,,,,,,0.618557,0.576471,0.641619,,,,,,,,,,,,,.,.,0.955739,,,,,,,,,,,,,Uno BTV,Uno BTV,Uno BTV,,,,,,,,,,,,,Care,Care,Care,,,,,,,
EZ22355,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,BRS,,,,,,1,1,3,2,1,2,1,,,,,,,,,1479.113636,1153.757668,855.847908,918.374083,767.195488,643.884086,900.566666,,,,,,,,,.,.,.,.,.,.,.,,,,,,,,,.,.,0.644487,0.685991,0.7079,0.681115,0.739176,,,,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,,
EZ22356,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,101,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,STRONGLY RECOMMENDED,BRS,,,,,,4,4,,,,,,,,,,,,,,2585.75,2096.894736,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,,,,,,
EZ22357,22-May-17,Sitel,SITEL - MANILA,OFFSHORE,93,1,PASS,-111,-83,-52,-22,9,39,70,101,131,162,192,223,254,282,313,-21,RECOMMENDED WITH RESERVATIONS,BRS,,,,,,2,4,3,,,,,,,,,,,,,1904.346153,1187.376237,1109.318367,,,,,,,,,,,,,0.701299,0.645485,0.576132,,,,,,,,,,,,,.,.,0.951923,,,,,,,,,,,,,Uno BTV,Uno BTV,Uno BTV,,,,,,,,,,,,,Care,Care,Care,,,,,,,
EZ22358,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED WITH RESERVATIONS,BRS,,,,,,4,4,4,4,4,4,3,3,4,3,,,,,,1592.352941,1232.518032,1115.41228,1052.302259,878.709302,997.02122,1152.885558,1216.151515,1102.3075,1049.930769,,,,,,.,.,.,.,.,.,.,.,.,.,,,,,,.,.,0.606444,0.670028,0.742421,0.739728,0.711844,0.753916,0.672083,0.706677,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound
EZ22359,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,BRS,,,,,,4,1,3,2,2,2,1,3,,,,,,,,1460.142857,1337.85342,1021.032432,921.794943,677.068421,643.958167,827.565972,960.966942,,,,,,,,.,.,.,.,.,.,.,.,,,,,,,,.,.,0.637482,0.667317,0.676024,0.711282,0.756845,0.805883,,,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,,
EZ22360,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED WITH RESERVATIONS,BRS,,,,,,3,1,3,4,1,1,2,2,,,,,,,,1979.90625,1668.150289,1482.097435,1373.268817,1193.609375,1030.248,1449.444444,1620.432432,,,,,,,,.,.,.,.,.,.,.,.,,,,,,,,.,.,0.670275,0.614201,0.703519,0.744409,0.752811,0.800365,,,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,
EZ22361,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,BRS,,,,,,3,4,4,4,1,2,1,2,2,,,,,,,1504.852941,1133.700729,851.677551,859.433915,776.591549,819.265822,1160.33033,1223.25974,1370.485981,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,.,.,0.65449,0.695627,0.776841,0.708352,0.738976,0.76183,0.734537,,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,
EZ22362,22-May-17,Sitel,SITEL - MANILA,OFFSHORE,67,1,PASS,-111,-83,-52,-22,9,39,70,101,131,162,192,223,254,282,313,-21,RECOMMENDED WITH RESERVATIONS,BRS,,,,,,4,4,,,,,,,,,,,,,,1191.316666,1024.947368,,,,,,,,,,,,,,0.51695,0.277778,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,Uno BTV,Uno BTV,Uno BTV,,,,,,,,,,,,,Care,Care,Care,,,,,,,
EZ22363,22-May-17,Sitel,SITEL - MANILA,OFFSHORE,129,1,FAIL,-111,-83,-52,-22,9,39,70,101,131,162,192,223,254,282,313,-21,NOT RECOMMENDED,BRS,,,,,,4,3,2,,,,,,,,,,,,,1504.463917,911.926587,903.950177,,,,,,,,,,,,,0.421053,0.535212,0.5,,,,,,,,,,,,,.,.,0.983582,,,,,,,,,,,,,Uno BTV,Uno BTV,Uno BTV,Uno BTV,Uno BTV,,,,,,,,,,,Care,Care,Care,Care,Care,,,,,
EZ22364,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,58,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED WITH RESERVATIONS,BRS,,,,,,3,3,,,,,,,,,,,,,,1371.461538,1368.888888,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,Retention L1,Retention L1,,,,,,,,,,,,,,Loyalty Inbound,Loyalty Inbound,,,,,,,,
EZ22365,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,86,1,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,BRS,,,,,,3,2,,,,,,,,,,,,,,1652.586206,1085.074829,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,Retention L1,Retention L1,Retention L1,,,,,,,,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,,,,,,,
EZ22367,23-May-17,Sitel,SITEL - MANILA,OFFSHORE,0,0,PASS,-112,-84,-53,-23,8,38,69,100,130,161,191,222,253,281,312,-22,RECOMMENDED,BRS,,,,,,2,1,4,1,1,1,,,,,,,,,,2089.074074,1400.401746,997.13172,1076.893442,787.2397,675.295454,,,,,,,,,,.,.,.,.,.,.,,,,,,,,,,.,.,0.575831,0.747417,0.72267,0.738856,,,,,,,,,,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,Retention L1,,,,,,,,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,,
